iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,population,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy
DZA,Africa,Algeria,2020-09-17,48966,232,1645,13,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-18,49194,228,1654,9,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-19,49413,219,1659,5,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-20,49623,210,1665,6,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-21,49826,203,1672,7,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-22,50023,197,1679,7,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-23,50214,191,1689,10,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-24,50400,186,1698,9,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-25,50579,179,1703,5,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-26,50754,175,1707,4,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-27,50914,160,1711,4,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-28,51067,153,1714,3,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
DZA,Africa,Algeria,2020-09-29,51213,146,1719,5,NA,NA,43851043,6.211,278.364,6.73,0.7,30.4,1.9,76.88
